[12:02:27] [Model]: Loading erfan226/persian-t5-paraphraser...                                    3900279738.py:115
                                                                                                                   
[12:02:35] [Data]: Reading data...                                                                3900279738.py:126
                                                                                                                   
FULL Dataset: (1488792, 2)
TRAIN Dataset: (1487303, 2)
TEST Dataset: (1489, 2)

[12:02:36] [Initiating Fine Tuning]...                                                            3900279738.py:175
 
                               Training Status                               
+---------------------------------------------------------------------------+
|Epoch | Steps |                            Loss                            |
|  3   | 7790  | tensor(2.5416, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7800  | tensor(2.5947, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7810  | tensor(2.5115, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7820  | tensor(2.5064, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7830  | tensor(2.4717, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7840  | tensor(2.5564, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7850  | tensor(2.4457, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7860  | tensor(2.5083, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7870  | tensor(2.5373, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7880  | tensor(2.5836, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7890  | tensor(2.4820, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7900  | tensor(2.4254, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7910  | tensor(2.3541, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7920  | tensor(2.4241, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7930  | tensor(2.4616, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7940  | tensor(2.2995, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7950  | tensor(2.5228, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7960  | tensor(2.5567, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7970  | tensor(2.4329, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7980  | tensor(2.5701, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 7990  | tensor(2.4285, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8000  | tensor(2.6004, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8010  | tensor(2.3205, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8020  | tensor(2.3797, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8030  | tensor(2.6331, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8040  | tensor(2.5392, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8050  | tensor(2.4340, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8060  | tensor(2.5574, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8070  | tensor(2.7928, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8080  | tensor(2.4088, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8090  | tensor(2.3525, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8100  | tensor(2.5098, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8110  | tensor(2.8180, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8120  | tensor(2.5638, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8130  | tensor(2.3366, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8140  | tensor(2.7005, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8150  | tensor(2.5468, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8160  | tensor(2.4928, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8170  | tensor(2.4834, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8180  | tensor(2.5245, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8190  | tensor(2.6667, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8200  | tensor(2.4002, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8210  | tensor(2.3944, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8220  | tensor(2.6690, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8230  | tensor(2.5585, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8240  | tensor(2.6960, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8250  | tensor(2.4448, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8260  | tensor(2.5448, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8270  | tensor(2.1325, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8280  | tensor(2.4580, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8290  | tensor(2.6174, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8300  | tensor(2.6862, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8310  | tensor(2.5215, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8320  | tensor(2.5925, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8330  | tensor(2.4868, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8340  | tensor(2.4536, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8350  | tensor(2.4618, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8360  | tensor(2.2393, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8370  | tensor(2.5835, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8380  | tensor(2.5547, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8390  | tensor(2.4477, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8400  | tensor(2.4039, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8410  | tensor(2.5154, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8420  | tensor(2.3742, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8430  | tensor(2.3666, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8440  | tensor(2.3908, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8450  | tensor(2.5260, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8460  | tensor(2.4585, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8470  | tensor(2.4913, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8480  | tensor(2.4969, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8490  | tensor(2.7421, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8500  | tensor(2.4215, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8510  | tensor(2.5185, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8520  | tensor(2.6635, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8530  | tensor(2.5873, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8540  | tensor(2.7286, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8550  | tensor(2.5278, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8560  | tensor(2.5742, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8570  | tensor(2.5797, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8580  | tensor(2.4137, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8590  | tensor(2.4063, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8600  | tensor(2.4705, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8610  | tensor(2.4435, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8620  | tensor(2.5007, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8630  | tensor(2.2529, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8640  | tensor(2.5387, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8650  | tensor(2.4788, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8660  | tensor(2.4915, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8670  | tensor(2.3577, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8680  | tensor(2.3537, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8690  | tensor(2.2839, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8700  | tensor(2.2852, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8710  | tensor(2.5460, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8720  | tensor(2.4048, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8730  | tensor(2.1801, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8740  | tensor(2.5705, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8750  | tensor(2.4914, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8760  | tensor(2.6143, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8770  | tensor(2.2306, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8780  | tensor(2.5303, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8790  | tensor(2.5219, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8800  | tensor(2.4881, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8810  | tensor(2.4030, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8820  | tensor(2.7511, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8830  | tensor(2.4435, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8840  | tensor(2.4588, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8850  | tensor(2.3728, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8860  | tensor(2.7144, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8870  | tensor(2.3665, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8880  | tensor(2.3906, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8890  | tensor(2.6053, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8900  | tensor(2.5636, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8910  | tensor(2.5790, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8920  | tensor(2.5753, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8930  | tensor(2.3124, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8940  | tensor(2.4070, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8950  | tensor(2.3662, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8960  | tensor(2.4616, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8970  | tensor(2.5797, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8980  | tensor(2.5024, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 8990  | tensor(2.4381, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9000  | tensor(2.4762, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9010  | tensor(2.4777, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9020  | tensor(2.5126, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9030  | tensor(2.5149, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9040  | tensor(2.3763, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9050  | tensor(2.6994, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9060  | tensor(2.5006, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9070  | tensor(2.5243, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9080  | tensor(2.3050, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9090  | tensor(2.2985, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9100  | tensor(2.4785, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9110  | tensor(2.4758, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9120  | tensor(2.3956, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9130  | tensor(2.3614, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9140  | tensor(2.4169, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9150  | tensor(2.4068, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9160  | tensor(2.4310, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9170  | tensor(2.5398, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9180  | tensor(2.6186, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9190  | tensor(2.4216, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9200  | tensor(2.5384, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9210  | tensor(2.2915, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9220  | tensor(2.4778, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9230  | tensor(2.5119, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9240  | tensor(2.4013, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9250  | tensor(2.6561, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9260  | tensor(2.4847, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9270  | tensor(2.4510, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9280  | tensor(2.4496, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9290  | tensor(2.5794, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9300  | tensor(2.6903, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9310  | tensor(2.2132, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9320  | tensor(2.3861, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9330  | tensor(2.4038, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9340  | tensor(2.5940, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9350  | tensor(2.4385, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9360  | tensor(2.5003, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9370  | tensor(2.3116, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9380  | tensor(2.4703, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9390  | tensor(2.6138, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9400  | tensor(2.6393, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9410  | tensor(2.2447, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9420  | tensor(2.4989, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9430  | tensor(2.3985, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9440  | tensor(2.6990, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9450  | tensor(2.6257, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9460  | tensor(2.4372, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9470  | tensor(2.6225, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9480  | tensor(2.4833, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9490  | tensor(2.4912, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9500  | tensor(2.4559, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9510  | tensor(2.4132, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9520  | tensor(2.5114, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9530  | tensor(2.5035, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9540  | tensor(2.5779, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9550  | tensor(2.4340, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9560  | tensor(2.5826, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9570  | tensor(2.5704, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9580  | tensor(2.5577, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9590  | tensor(2.4893, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9600  | tensor(2.4341, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9610  | tensor(2.4842, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9620  | tensor(2.4421, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9630  | tensor(2.4564, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9640  | tensor(2.4298, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9650  | tensor(2.5225, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9660  | tensor(2.3746, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9670  | tensor(2.3664, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9680  | tensor(2.7377, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9690  | tensor(2.3572, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9700  | tensor(2.3396, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9710  | tensor(2.4334, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9720  | tensor(2.4788, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9730  | tensor(2.3813, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9740  | tensor(2.7209, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9750  | tensor(2.5648, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9760  | tensor(2.3961, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9770  | tensor(2.2893, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9780  | tensor(2.7070, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9790  | tensor(2.5113, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9800  | tensor(2.3567, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9810  | tensor(2.5915, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9820  | tensor(2.6017, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9830  | tensor(2.4770, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9840  | tensor(2.2156, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9850  | tensor(2.4746, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9860  | tensor(2.2470, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9870  | tensor(2.2497, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9880  | tensor(2.6577, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9890  | tensor(2.5294, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9900  | tensor(2.4018, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9910  | tensor(2.4973, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9920  | tensor(2.4537, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9930  | tensor(2.8449, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9940  | tensor(2.6455, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9950  | tensor(2.3662, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9960  | tensor(2.3123, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9970  | tensor(2.4716, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9980  | tensor(2.3320, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 9990  | tensor(2.5016, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10000 | tensor(2.3646, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10010 | tensor(2.4535, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10020 | tensor(2.3971, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10030 | tensor(2.2530, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10040 | tensor(2.6815, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10050 | tensor(2.4358, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10060 | tensor(2.5061, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10070 | tensor(2.4281, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10080 | tensor(2.4004, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10090 | tensor(2.3310, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10100 | tensor(2.4469, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10110 | tensor(2.6562, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10120 | tensor(2.3518, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10130 | tensor(2.4786, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10140 | tensor(2.3568, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10150 | tensor(2.5870, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10160 | tensor(2.3966, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10170 | tensor(2.2214, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10180 | tensor(2.4286, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10190 | tensor(2.4117, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10200 | tensor(2.4196, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10210 | tensor(2.4385, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10220 | tensor(2.3561, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10230 | tensor(2.4426, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10240 | tensor(2.3810, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10250 | tensor(2.3871, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10260 | tensor(2.5402, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10270 | tensor(2.4366, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10280 | tensor(2.4826, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10290 | tensor(2.6633, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10300 | tensor(2.4362, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10310 | tensor(2.3480, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10320 | tensor(2.7843, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10330 | tensor(2.4468, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10340 | tensor(2.5182, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10350 | tensor(2.4238, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10360 | tensor(2.6297, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10370 | tensor(2.4349, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10380 | tensor(2.5320, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10390 | tensor(2.3460, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10400 | tensor(2.5033, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10410 | tensor(2.5327, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10420 | tensor(2.6237, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10430 | tensor(2.5747, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10440 | tensor(2.7717, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10450 | tensor(2.5223, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10460 | tensor(2.5465, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10470 | tensor(2.4300, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10480 | tensor(2.5390, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10490 | tensor(2.5507, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10500 | tensor(2.3345, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10510 | tensor(2.5759, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10520 | tensor(2.4254, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10530 | tensor(2.5103, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10540 | tensor(2.6032, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10550 | tensor(2.4535, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10560 | tensor(2.5503, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10570 | tensor(2.6981, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10580 | tensor(2.4576, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10590 | tensor(2.6879, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10600 | tensor(2.4035, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10610 | tensor(2.5915, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10620 | tensor(2.6795, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10630 | tensor(2.4591, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10640 | tensor(2.4127, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10650 | tensor(2.3653, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10660 | tensor(2.4750, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10670 | tensor(2.5243, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10680 | tensor(2.4645, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10690 | tensor(2.5971, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10700 | tensor(2.4707, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10710 | tensor(2.5302, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10720 | tensor(2.7031, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10730 | tensor(2.3016, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10740 | tensor(2.4182, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10750 | tensor(2.5771, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10760 | tensor(2.3325, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10770 | tensor(2.4775, device='cuda:0', grad_fn=<NllLossBackward0>)|
